entity,value,synonyms
Depute_e,HÜSSY COPPEX Viviana Ximena Anghela,Viviana:Ximena:Anghela:HÜSSY:COPPEX
Depute_e,LOEILLET-ROUZIER Anne,Anne:LOEILLET:ROUZIER:Marie
Depute_e,FUSCO Gerardo,Gerardo:FUSCO
Depute_e,GAMBERONI Dominique,Dominique:GAMBERONI
Depute_e,NOBS Cyril,Cyril:NOBS
Depute_e,NOËL Daniel,Daniel:NOËL
Depute_e,SANTI Michel,Michel:SANTI
Depute_e,PICOT Jérôme,Jérôme:PICOT
Depute_e,RUCHONNET Jean-François,Jean:François:RUCHONNET
Depute_e,GALETTO Frédéric,Frédéric:GALETTO
Depute_e,BECK Victoria,Victoria:BECK
Depute_e,ANTOINE Jean-Marc,Jean:Marc:ANTOINE
Depute_e,RIME Fatma,Fatma:RIME:Fatima
Depute_e,L'HUILLIER Eric,Eric:L'HUILLIER
Depute_e,PARANÁ JÚNIOR Valério,Valério:PARANÁ:JÚNIOR
Depute_e,LOTA Raphaëlle,Raphaëlle:LOTA
Depute_e,THOMSEN Elena,Elena:THOMSEN:MILAKOVA
Depute_e,BALLESTEROS Stefan,Stefan:BALLESTEROS
Depute_e,FABRE Jean,Jean:FABRE
Depute_e,NGUYEN Van Minh,Van:Minh:NGUYEN
Depute_e,MARTEL Frédéric,Frédéric:MARTEL
Depute_e,FREY Priscilla,Priscilla:FREY
Depute_e,BRKIC Vitomir,Vitomir:BRKIC
Depute_e,LEVY Yossef,Yossef:LEVY:Hai
Depute_e,BISSOLI Marion,Marion:BISSOLI:LE:BACQUER
Depute_e,COHEN Olivier,Olivier:COHEN
Depute_e,BRUGUIER Michel,Michel:BRUGUIER
Depute_e,SOLTEIRO Jorge,Jorge:SOLTEIRO
Depute_e,HALIMI Arsim,Arsim:HALIMI
Depute_e,BERLEMONT Alain,Alain:BERLEMONT
Depute_e,GARGANTINI Yves,Yves:GARGANTINI
Depute_e,MAIGRE Maria Inès,Maria:Inès:MAIGRE
Depute_e,FARINHA Horacio,Horacio:FARINHA
Depute_e,VIDONNE Thierry,Thierry:VIDONNE
Depute_e,LEITNER André,André:LEITNER
Depute_e,DELACQUIS Cédric,Cédric:DELACQUIS
Depute_e,ZAGATO Sophie,Sophie:ZAGATO
Depute_e,VIDONNE Valérie,Valérie:VIDONNE
Depute_e,FERRAND Guy,Guy:FERRAND
Depute_e,KUNZI Nicolas,Nicolas:KUNZI
Depute_e,KUGEL Mark,Mark:KUGEL
Depute_e,THURNHERR Laurent,Laurent:THURNHERR
Depute_e,VIDONNE David,David:VIDONNE
Depute_e,BEUREUX Silvain,Silvain:BEUREUX
Depute_e,KUNZI Philippe,Philippe:KUNZI
Depute_e,FADER Annette,Annette:FADER:Yasuka
Depute_e,THURNHERR Sylvain,Sylvain:THURNHERR
Depute_e,BEUREUX Johan,Johan:BEUREUX
Depute_e,POGGIA Mauro,Mauro:POGGIA
Depute_e,GOLAY Roger,Roger:GOLAY
Depute_e,ROCH Ana Belen,Ana:Belen:ROCH
Depute_e,SORMANNI Daniel,Daniel:SORMANNI
Depute_e,CERUTTI Thierry,Thierry:CERUTTI
Depute_e,VOUMARD Jean Marie,Jean:Marie:VOUMARD
Depute_e,LE JONCOUR-BRÜLHART Céline,Céline:LE:JONCOUR:BRÜLHART
Depute_e,BÄRTSCHI François,François:BÄRTSCHI
Depute_e,PISTIS Sandro,Sandro:PISTIS
Depute_e,DEROUETTE Jean-Paul,Jean:Paul:DEROUETTE
Depute_e,MAGNIN Danièle,Danièle:MAGNIN
Depute_e,VALENTIN Francisco,Francisco:VALENTIN
Depute_e,SAPIN Françoise,Françoise:SAPIN
Depute_e,FLURY Christian,Christian:FLURY
Depute_e,GOLAY Sandra,Sandra:GOLAY
Depute_e,PYTHON André,André:PYTHON
Depute_e,RAPPAZ Henry,Henry:RAPPAZ
Depute_e,GANDER Florian,Florian:GANDER
Depute_e,DECORVET Christian,Christian:DECORVET
Depute_e,SONDEREGGER Gabriela,Gabriela:SONDEREGGER
Depute_e,DIMIER Patrick,Patrick:DIMIER
Depute_e,FONTAINE-VIVE-CURTAZ Jean,Jean:FONTAINE:VIVE:CURTAZ
Depute_e,SAAS Alexandra,Alexandra:SAAS
Depute_e,ZOGG Thomas,Thomas:ZOGG
Depute_e,PASCARELLA Louise,Louise:PASCARELLA
Depute_e,FEKKAK Hatem,Hatem:FEKKAK
Depute_e,ANGELO Antonio,Antonio:ANGELO
Depute_e,CATTIN Jean-Pascal,Jean:Pascal:CATTIN
Depute_e,BARYEKA Jarek,Jarek:BARYEKA
Depute_e,REICHENBACH Kevin,Kevin:REICHENBACH
Depute_e,CHAPOU Frédéric,Frédéric:CHAPOU
Depute_e,MADANI Amar,Amar:MADANI
Depute_e,LEISI Laurent,Laurent:LEISI
Depute_e,OUDIN Rémy,Rémy:OUDIN
Depute_e,VILLETTE Jean,Jean:VILLETTE
Depute_e,AMBROSIO François,François:AMBROSIO
Depute_e,TEIXEIRA Albano,Albano:TEIXEIRA
Depute_e,FRAUCHIGER Roger,Roger:FRAUCHIGER
Depute_e,DELLAGIOVANNA Daniel,Daniel:DELLAGIOVANNA
Depute_e,ROULIN Claude,Claude:ROULIN
Depute_e,COUTO Armando,Armando:COUTO
Depute_e,NIETO Alexandre,Alexandre:NIETO
Depute_e,CHAOUI Laïla,Laïla:CHAOUI
Depute_e,SOTOMAYOR André,André:SOTOMAYOR
Depute_e,DO REGO Ricardo,Ricardo:DO:REGO
Depute_e,VENDRELL Marie,Marie:VENDRELL
Depute_e,MÉNÉTREY Yasmine,Yasmine:MÉNÉTREY
Depute_e,ANGELOZ Claude,Claude:ANGELOZ
Depute_e,LAURENT Pierre-Alain,Pierre:Alain:LAURENT
Depute_e,JAHIJA Burim,Burim:JAHIJA
Depute_e,DI SALVO Giuseppe,Giuseppe:DI:SALVO
Depute_e,HEIMO Philippe,Philippe:HEIMO
Depute_e,CHAPPAZ Marc,Marc:CHAPPAZ
Depute_e,BARRY Minkailou,Minkailou:BARRY
Depute_e,CATALAN Joëlle,Joëlle:CATALAN
Depute_e,REOLON Bruno,Bruno:REOLON
Depute_e,ALBANESI Jean-François,Jean:François:ALBANESI
Depute_e,KLINGELE Olivier,Olivier:KLINGELE
Depute_e,BENCKER Jeanne,Jeanne:BENCKER
Depute_e,MARGUET Tex,Tex:MARGUET
Depute_e,DELMENICO Janine,Janine:DELMENICO
Depute_e,SHLYAPINA Elena,Elena:SHLYAPINA
Depute_e,MUDRY Yves,Yves:MUDRY
Depute_e,GOSTOLI Gérard,Gérard:GOSTOLI
Depute_e,YAU Helen,Helen:YAU
Depute_e,INNOCENTI Flavio,Flavio:INNOCENTI
Depute_e,COVER Sabina,Sabina:COVER
Depute_e,AMBORD Cédric,Cédric:AMBORD:Sandro
Depute_e,GARCIA Javier,Javier:GARCIA
Depute_e,BELCASTRO DE LUCA Nathalie,Nathalie:BELCASTRO:DE:LUCA
Depute_e,ZBINDEN Jean-Luc,Jean:Luc:ZBINDEN
Depute_e,AHDAB Ahmad,Ahmad:AHDAB:Chawki
Depute_e,BAIUNCO Aurora,Aurora:BAIUNCO
Depute_e,OLIVEIRA Rui,Rui:OLIVEIRA
Depute_e,PASTORE Daniel,Daniel:PASTORE:Dany
Depute_e,DRASKOVIC Rada,Rada:DRASKOVIC
Depute_e,HAYMOZ William,William:HAYMOZ
Depute_e,BESSE Muriel,Muriel:BESSE
Depute_e,NAINE Marie-Josée,Marie:Josée:NAINE
Depute_e,GHARBI Mohamed,Mohamed:GHARBI
Depute_e,LOOSLI Bertille,Bertille:LOOSLI:Clarence
Depute_e,EMONET Sarah,Sarah:EMONET
Depute_e,MÜLLER Olivier,Olivier:MÜLLER
Depute_e,LODDO Olivier,Olivier:LODDO:HENRIOUD
Depute_e,BEN CHAABANE Salah,Salah:BEN:CHAABANE
Depute_e,DE OLIVEIRA NUNES Vitor,Vitor:DE:OLIVEIRA:NUNES
Depute_e,MARTIGNONI Alain,Alain:MARTIGNONI
Depute_e,MARÉCHAL Christophe,Christophe:MARÉCHAL
Depute_e,SPAGNOLO Salvatore,Salvatore:SPAGNOLO
Depute_e,PIERRE TOUSSAINT Sircee,Sircee:PIERRE:TOUSSAINT
Depute_e,STEINER Christian,Christian:STEINER
Depute_e,BEUN Christine,Christine:BEUN:Kristine
Depute_e,BISSAT Rose,Rose:BISSAT:Marie:Angeline
Depute_e,GUISY Milène,Milène:GUISY
Depute_e,MARTIN Emmanuel,Emmanuel:MARTIN
Depute_e,DUSSAN Julien,Julien:DUSSAN
Depute_e,BONVIN Philippe,Philippe:BONVIN
Depute_e,SAUSER Nicolas,Nicolas:SAUSER
Depute_e,RYSER Alain,Alain:RYSER
Depute_e,MONNEY Armand,Armand:MONNEY
Depute_e,PEYRAUD Alexandre,Alexandre:PEYRAUD
Depute_e,HÄUSERMANN Elisabeth,Elisabeth:HÄUSERMANN
Depute_e,GAUTROT Maria Magdalena,Maria:Magdalena:GAUTROT:Marielena
Depute_e,FONTANA Jérôme,Jérôme:FONTANA
Depute_e,PIGUET Frédéric,Frédéric:PIGUET:Paul
Depute_e,WUARIN Marc,Marc:WUARIN
Depute_e,SAMIM FIROUZSALARI Atefeh,Atefeh:SAMIM:FIROUZSALARI
Depute_e,BUSTAMANTE HERNANDEZ Eric,Eric:BUSTAMANTE:HERNANDEZ
Depute_e,HAMOIR Fursy,Fursy:HAMOIR
Depute_e,PREISIG Robert,Robert:PREISIG
Depute_e,JEANMONOD Christian,Christian:JEANMONOD
Depute_e,MEYLAN Jean Michel,Jean:Michel:MEYLAN
Depute_e,CORI Claudio,Claudio:CORI
Depute_e,WITTWER Christoph,Christoph:WITTWER
Depute_e,BESOMI Alessandro,Alessandro:BESOMI:Alex
Depute_e,RITTER Sven,Sven:RITTER
Depute_e,DUVNJAK Sanja,Sanja:DUVNJAK
Depute_e,FRAMMERY Chloe,Chloe:FRAMMERY
Depute_e,FOUDA AMOUGOU Charlotte,Charlotte:FOUDA:AMOUGOU
Depute_e,SCHELLER Gérard,Gérard:SCHELLER
Depute_e,ROSSELLAT Blaise,Blaise:ROSSELLAT
Depute_e,DACHROUNE Samir,Samir:DACHROUNE
Depute_e,BULT Christoph,Christoph:BULT
Depute_e,MONSHENGWO Jessica,Jessica:MONSHENGWO
Depute_e,LOPEZ Julien,Julien:LOPEZ
Depute_e,FRAUDEAU Delphine,Delphine:FRAUDEAU
Depute_e,ABESSE Hayet,Hayet:ABESSE
Depute_e,GOLAY Séverine,Séverine:GOLAY
Depute_e,JORDAN Claude,Claude:JORDAN
Depute_e,REGAMEY Murielle,Murielle:REGAMEY
Depute_e,SCHUCANI Grégoire,Grégoire:SCHUCANI
Conseiller_ere_d_Etat,EMERY-TORRACINTA Anne,Anne:EMERY:TORRACINTA
Conseiller_ere_d_Etat,APOTHÉLOZ Thierry,Thierry:APOTHÉLOZ
Conseiller_ere_d_Etat,SALERNO Sandrine,Sandrine:SALERNO
Conseiller_ere_d_Etat,HODGERS Antonio,Antonio:HODGERS
Conseiller_ere_d_Etat,DE CHASTONAY Marjorie,Marjorie:DE:CHASTONAY
Conseiller_ere_d_Etat,ROCHAT Yvan,Yvan:ROCHAT
Conseiller_ere_d_Etat,HALLER Jocelyne,Jocelyne:HALLER
Conseiller_ere_d_Etat,WENGER Saliha,Saliha:WENGER:Salika
Conseiller_ere_d_Etat,BURGERMEISTER Jean,Jean:BURGERMEISTER
Conseiller_ere_d_Etat,POGGIA Mauro,Mauro:POGGIA
Conseiller_ere_d_Etat,ROCH Ana Belen,Ana:Belen:ROCH
Conseiller_ere_d_Etat,SORMANNI Daniel,Daniel:SORMANNI
Conseiller_ere_d_Etat,MAUDET Pierre,Pierre:MAUDET
Conseiller_ere_d_Etat,DAL BUSCO Serge,Serge:DAL:BUSCO
Conseiller_ere_d_Etat,BARTHASSAT Luc,Luc:BARTHASSAT
Conseiller_ere_d_Etat,FONTANET Nathalie,Nathalie:FONTANET
Conseiller_ere_d_Etat,DE SENARCLENS Alexandre,Alexandre:DE:SENARCLENS
Conseiller_ere_d_Etat,AMBERGER Axel,Axel:AMBERGER
Conseiller_ere_d_Etat,AYMON Paul,Paul:AYMON:dit:Paul:Sierre
Conseiller_ere_d_Etat,NIDEGGER Yves,Yves:NIDEGGER
Conseiller_ere_d_Etat,BLÄSI Thomas,Thomas:BLÄSI
Conseiller_ere_d_Etat,FLOREY Stéphane,Stéphane:FLOREY
Conseiller_ere_d_Etat,CRETEGNY Willy,Willy:CRETEGNY
Conseiller_ere_d_Etat,ORSINI Magali,Magali:ORSINI
Conseiller_ere_d_Etat,GAUTHIER Pierre,Pierre:GAUTHIER
Conseiller_ere_d_Etat,STAUFFER Eric,Eric:STAUFFER
Conseiller_ere_d_Etat,ZACHARIAS Ronald,Ronald:ZACHARIAS
Conseiller_ere_d_Etat,VIDONNE Thierry,Thierry:VIDONNE
Conseiller_ere_d_Etat,LEITNER André,André:LEITNER
Conseiller_ere_d_Etat,FONTANA Jérôme,Jérôme:FONTANA
Conseiller_ere_d_Etat,AMSLER Susanne,Susanne:AMSLER
